1.800000000000000000e+01,8.000000000000000000e+00,3.070000000000000000e+02,1.300000000000000000e+02,3.504000000000000000e+03,1.200000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.650000000000000000e+02,3.693000000000000000e+03,1.150000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,3.436000000000000000e+03,1.100000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.600000000000000000e+01,8.000000000000000000e+00,3.040000000000000000e+02,1.500000000000000000e+02,3.433000000000000000e+03,1.200000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.700000000000000000e+01,8.000000000000000000e+00,3.020000000000000000e+02,1.400000000000000000e+02,3.449000000000000000e+03,1.050000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,4.290000000000000000e+02,1.980000000000000000e+02,4.341000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.540000000000000000e+02,2.200000000000000000e+02,4.354000000000000000e+03,9.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.400000000000000000e+02,2.150000000000000000e+02,4.312000000000000000e+03,8.500000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.550000000000000000e+02,2.250000000000000000e+02,4.425000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.900000000000000000e+02,1.900000000000000000e+02,3.850000000000000000e+03,8.500000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.830000000000000000e+02,1.700000000000000000e+02,3.563000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.400000000000000000e+02,1.600000000000000000e+02,3.609000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.500000000000000000e+02,3.761000000000000000e+03,9.500000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.550000000000000000e+02,2.250000000000000000e+02,3.086000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.400000000000000000e+01,4.000000000000000000e+00,1.130000000000000000e+02,9.500000000000000000e+01,2.372000000000000000e+03,1.500000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.200000000000000000e+01,6.000000000000000000e+00,1.980000000000000000e+02,9.500000000000000000e+01,2.833000000000000000e+03,1.550000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,6.000000000000000000e+00,1.990000000000000000e+02,9.700000000000000000e+01,2.774000000000000000e+03,1.550000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.100000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+02,8.500000000000000000e+01,2.587000000000000000e+03,1.600000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.700000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,8.800000000000000000e+01,2.130000000000000000e+03,1.450000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,4.600000000000000000e+01,1.835000000000000000e+03,2.050000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.500000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+02,8.700000000000000000e+01,2.672000000000000000e+03,1.750000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.400000000000000000e+01,4.000000000000000000e+00,1.070000000000000000e+02,9.000000000000000000e+01,2.430000000000000000e+03,1.450000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.500000000000000000e+01,4.000000000000000000e+00,1.040000000000000000e+02,9.500000000000000000e+01,2.375000000000000000e+03,1.750000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00,1.210000000000000000e+02,1.130000000000000000e+02,2.234000000000000000e+03,1.250000000000000000e+01,7.000000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.100000000000000000e+01,6.000000000000000000e+00,1.990000000000000000e+02,9.000000000000000000e+01,2.648000000000000000e+03,1.500000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.000000000000000000e+01,8.000000000000000000e+00,3.600000000000000000e+02,2.150000000000000000e+02,4.615000000000000000e+03,1.400000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.000000000000000000e+01,8.000000000000000000e+00,3.070000000000000000e+02,2.000000000000000000e+02,4.376000000000000000e+03,1.500000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.100000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,2.100000000000000000e+02,4.382000000000000000e+03,1.350000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
9.000000000000000000e+00,8.000000000000000000e+00,3.040000000000000000e+02,1.930000000000000000e+02,4.732000000000000000e+03,1.850000000000000000e+01,7.000000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.700000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,8.800000000000000000e+01,2.130000000000000000e+03,1.450000000000000000e+01,7.100000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.800000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+02,9.000000000000000000e+01,2.264000000000000000e+03,1.550000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.500000000000000000e+01,4.000000000000000000e+00,1.130000000000000000e+02,9.500000000000000000e+01,2.228000000000000000e+03,1.400000000000000000e+01,7.100000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
1.900000000000000000e+01,6.000000000000000000e+00,2.320000000000000000e+02,1.000000000000000000e+02,2.634000000000000000e+03,1.300000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.600000000000000000e+01,6.000000000000000000e+00,2.250000000000000000e+02,1.050000000000000000e+02,3.439000000000000000e+03,1.550000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.700000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+02,3.329000000000000000e+03,1.550000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.900000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+02,8.800000000000000000e+01,3.302000000000000000e+03,1.550000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,6.000000000000000000e+00,2.320000000000000000e+02,1.000000000000000000e+02,3.288000000000000000e+03,1.550000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.650000000000000000e+02,4.209000000000000000e+03,1.200000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.750000000000000000e+02,4.464000000000000000e+03,1.150000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.510000000000000000e+02,1.530000000000000000e+02,4.154000000000000000e+03,1.350000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,4.096000000000000000e+03,1.300000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.200000000000000000e+01,8.000000000000000000e+00,3.830000000000000000e+02,1.800000000000000000e+02,4.955000000000000000e+03,1.150000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.700000000000000000e+02,4.746000000000000000e+03,1.200000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.750000000000000000e+02,5.140000000000000000e+03,1.200000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,6.000000000000000000e+00,2.580000000000000000e+02,1.100000000000000000e+02,2.962000000000000000e+03,1.350000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.200000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+02,7.200000000000000000e+01,2.408000000000000000e+03,1.900000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.900000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+02,3.282000000000000000e+03,1.500000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+02,8.800000000000000000e+01,3.139000000000000000e+03,1.450000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.300000000000000000e+01,4.000000000000000000e+00,1.220000000000000000e+02,8.600000000000000000e+01,2.220000000000000000e+03,1.400000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.800000000000000000e+01,4.000000000000000000e+00,1.160000000000000000e+02,9.000000000000000000e+01,2.123000000000000000e+03,1.400000000000000000e+01,7.100000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
3.000000000000000000e+01,4.000000000000000000e+00,7.900000000000000000e+01,7.000000000000000000e+01,2.074000000000000000e+03,1.950000000000000000e+01,7.100000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
3.000000000000000000e+01,4.000000000000000000e+00,8.800000000000000000e+01,7.600000000000000000e+01,2.065000000000000000e+03,1.450000000000000000e+01,7.100000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
3.100000000000000000e+01,4.000000000000000000e+00,7.100000000000000000e+01,6.500000000000000000e+01,1.773000000000000000e+03,1.900000000000000000e+01,7.100000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
3.500000000000000000e+01,4.000000000000000000e+00,7.200000000000000000e+01,6.900000000000000000e+01,1.613000000000000000e+03,1.800000000000000000e+01,7.100000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.700000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,6.000000000000000000e+01,1.834000000000000000e+03,1.900000000000000000e+01,7.100000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00,9.100000000000000000e+01,7.000000000000000000e+01,1.955000000000000000e+03,2.050000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.400000000000000000e+01,4.000000000000000000e+00,1.130000000000000000e+02,9.500000000000000000e+01,2.278000000000000000e+03,1.550000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.500000000000000000e+01,4.000000000000000000e+00,9.750000000000000000e+01,8.000000000000000000e+01,2.126000000000000000e+03,1.700000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.300000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,5.400000000000000000e+01,2.254000000000000000e+03,2.350000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.000000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+02,9.000000000000000000e+01,2.408000000000000000e+03,1.950000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.100000000000000000e+01,4.000000000000000000e+00,1.220000000000000000e+02,8.600000000000000000e+01,2.226000000000000000e+03,1.650000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.650000000000000000e+02,4.274000000000000000e+03,1.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.750000000000000000e+02,4.385000000000000000e+03,1.200000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,4.135000000000000000e+03,1.350000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.510000000000000000e+02,1.530000000000000000e+02,4.129000000000000000e+03,1.300000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.700000000000000000e+01,8.000000000000000000e+00,3.040000000000000000e+02,1.500000000000000000e+02,3.672000000000000000e+03,1.150000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.100000000000000000e+01,8.000000000000000000e+00,4.290000000000000000e+02,2.080000000000000000e+02,4.633000000000000000e+03,1.100000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.550000000000000000e+02,4.502000000000000000e+03,1.350000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.200000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.600000000000000000e+02,4.456000000000000000e+03,1.350000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.900000000000000000e+02,4.422000000000000000e+03,1.250000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.900000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+01,9.700000000000000000e+01,2.330000000000000000e+03,1.350000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.040000000000000000e+02,1.500000000000000000e+02,3.892000000000000000e+03,1.250000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.070000000000000000e+02,1.300000000000000000e+02,4.098000000000000000e+03,1.400000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.020000000000000000e+02,1.400000000000000000e+02,4.294000000000000000e+03,1.600000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,4.077000000000000000e+03,1.400000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,4.000000000000000000e+00,1.210000000000000000e+02,1.120000000000000000e+02,2.933000000000000000e+03,1.450000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.200000000000000000e+01,4.000000000000000000e+00,1.210000000000000000e+02,7.600000000000000000e+01,2.511000000000000000e+03,1.800000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.100000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+02,8.700000000000000000e+01,2.979000000000000000e+03,1.950000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00,9.600000000000000000e+01,6.900000000000000000e+01,2.189000000000000000e+03,1.800000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,-9.990000000000000000e+02
2.200000000000000000e+01,4.000000000000000000e+00,1.220000000000000000e+02,8.600000000000000000e+01,2.395000000000000000e+03,1.600000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.800000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,9.200000000000000000e+01,2.288000000000000000e+03,1.700000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.300000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+02,9.700000000000000000e+01,2.506000000000000000e+03,1.450000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
2.800000000000000000e+01,4.000000000000000000e+00,9.800000000000000000e+01,8.000000000000000000e+01,2.164000000000000000e+03,1.500000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
2.700000000000000000e+01,4.000000000000000000e+00,9.700000000000000000e+01,8.800000000000000000e+01,2.100000000000000000e+03,1.650000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.750000000000000000e+02,4.100000000000000000e+03,1.300000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.040000000000000000e+02,1.500000000000000000e+02,3.672000000000000000e+03,1.150000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.500000000000000000e+02,1.450000000000000000e+02,3.988000000000000000e+03,1.300000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.020000000000000000e+02,1.370000000000000000e+02,4.042000000000000000e+03,1.450000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.500000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,3.777000000000000000e+03,1.250000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.200000000000000000e+01,8.000000000000000000e+00,4.290000000000000000e+02,1.980000000000000000e+02,4.952000000000000000e+03,1.150000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+02,1.500000000000000000e+02,4.464000000000000000e+03,1.200000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.510000000000000000e+02,1.580000000000000000e+02,4.363000000000000000e+03,1.300000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.400000000000000000e+01,8.000000000000000000e+00,3.180000000000000000e+02,1.500000000000000000e+02,4.237000000000000000e+03,1.450000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,4.400000000000000000e+02,2.150000000000000000e+02,4.735000000000000000e+03,1.100000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.200000000000000000e+01,8.000000000000000000e+00,4.550000000000000000e+02,2.250000000000000000e+02,4.951000000000000000e+03,1.100000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.300000000000000000e+01,8.000000000000000000e+00,3.600000000000000000e+02,1.750000000000000000e+02,3.821000000000000000e+03,1.100000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.800000000000000000e+01,6.000000000000000000e+00,2.250000000000000000e+02,1.050000000000000000e+02,3.121000000000000000e+03,1.650000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
1.600000000000000000e+01,6.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+02,3.278000000000000000e+03,1.800000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+00,-9.990000000000000000e+02
